,code,département,reg,année,alf,af,TxHab,apl,TxFonNonBat,TxFonBat,TxPro
1302,56,morbihan,53,2007,10369.0,49159.0,7.509999990463257,23350.0,25.639999985694885,11.25,7.329999998211861
1303,56,morbihan,53,2008,11263.0,49492.0,7.509999999999991,24388.0,25.639999999999418,11.25,7.329999999999927
1304,56,morbihan,53,2009,11557.0,49853.0,7.77,24403.0,26.54,11.65,7.59
1305,56,morbihan,53,2010,11375.0,50223.0,8.04,24371.0,27.47,16.84,
1306,56,morbihan,53,2011,11459.0,50657.0,,24928.0,,16.84,
1307,56,morbihan,53,2012,11529.0,51150.0,,25388.0,,16.84,
1308,56,morbihan,53,2013,11678.0,51759.0,,26068.0,,16.84,
1309,56,morbihan,53,2014,11595.0,52135.0,,26324.0,,16.5,
1310,56,morbihan,53,2015,11589.0,52489.0,,25978.0,,16.5,
1311,57,moselle,41,1993,17016.0,59343.0,,50488.0,,,
1312,57,moselle,41,1994,17398.0,59762.0,,51679.0,,,
1313,57,moselle,41,1995,17440.0,60059.0,,52026.0,,,
1314,57,moselle,41,1996,17480.0,66044.0,,52796.0,,,
1315,57,moselle,41,1997,17629.0,65804.0,,51848.0,,,
1316,57,moselle,41,1998,18467.0,62274.0,,52209.0,,,
1317,57,moselle,41,1999,18534.0,65027.0,,51069.0,,,
1318,57,moselle,41,2000,19047.0,63966.0,,49277.0,,,
1319,57,moselle,41,2001,19014.0,63329.0,5.53999999165535,47392.0,21.839999973773956,6.169999986886978,5.25
1320,57,moselle,41,2002,18681.0,62694.0,5.53999999165535,45779.0,21.839999973773956,6.169999986886978,5.25
1321,57,moselle,41,2003,18463.0,62320.0,5.81,44199.0,22.91,6.47,5.51
1322,57,moselle,41,2004,18690.0,61983.0,5.81,43398.0,22.91,6.47,5.51
1323,57,moselle,41,2005,18893.0,65683.0,6.0999999940395355,42195.0,24.05999994277954,6.78999999165535,5.78999999165535
1324,57,moselle,41,2006,19535.0,64697.0,6.559999987483025,41561.0,25.85999995470047,7.299999997019768,6.219999998807907
1325,57,moselle,41,2007,19634.0,63708.0,6.559999987483025,41443.0,25.85999995470047,7.299999997019768,6.219999998807907
1326,57,moselle,41,2008,20769.0,62711.0,6.689999999999827,42804.0,26.3799999999992,7.449999999999818,6.339999999999918
1327,57,moselle,41,2009,20802.0,62102.0,6.92,42579.0,27.3,7.71,6.56
1328,57,moselle,41,2010,20393.0,61486.0,7.0,42527.0,27.63,11.75,
1329,57,moselle,41,2011,20054.0,60938.0,,43381.0,,11.75,
1330,57,moselle,41,2012,19883.0,60630.0,,44009.0,,12.46,
1331,57,moselle,41,2013,20031.0,61540.0,,44836.0,,12.71,
1332,57,moselle,41,2014,19942.0,61500.0,,45082.0,,12.96,
1333,57,moselle,41,2015,19859.0,61475.0,,44855.0,,12.96,
1334,58,nievre,26,1993,3127.0,11950.0,,9443.0,,,
1335,58,nievre,26,1994,3290.0,11907.0,,9793.0,,,
1336,58,nievre,26,1995,3303.0,11850.0,,9822.0,,,
1337,58,nievre,26,1996,3328.0,11809.0,,9974.0,,,
1338,58,nievre,26,1997,3472.0,11821.0,,9797.0,,,
1339,58,nievre,26,1998,3671.0,11254.0,,9646.0,,,
1340,58,nievre,26,1999,3835.0,11842.0,,9420.0,,,
1341,58,nievre,26,2000,3873.0,11730.0,,9288.0,,,
1342,58,nievre,26,2001,3888.0,11696.0,8.889999985694885,8937.0,35.36999988555908,12.149999976158142,9.28999999165535
1343,58,nievre,26,2002,3934.0,11715.0,8.889999985694885,8687.0,35.36999988555908,12.149999976158142,9.28999999165535
1344,58,nievre,26,2003,3961.0,11742.0,8.89,8513.0,35.37,12.15,9.29
1345,58,nievre,26,2004,3944.0,11827.0,8.89,8151.0,35.37,12.15,9.29
1346,58,nievre,26,2005,4030.0,12480.0,8.889999985694885,8071.0,35.36999988555908,12.149999976158142,9.28999999165535
1347,58,nievre,26,2006,3954.0,12379.0,9.769999980926514,7782.0,38.859999895095825,13.349999994039536,10.209999978542328
1348,58,nievre,26,2007,3919.0,12313.0,10.439999997615814,7795.0,41.53999996185303,14.269999980926514,10.909999996423721
1349,58,nievre,26,2008,4071.0,12192.0,10.599999999999909,8159.0,42.159999999999854,14.479999999999563,11.069999999999709
1350,58,nievre,26,2009,4126.0,12061.0,11.61,8052.0,46.17,15.86,12.12
1351,58,nievre,26,2010,4072.0,11900.0,12.18,7944.0,48.46,22.19,
1352,58,nievre,26,2011,4005.0,11812.0,,8033.0,,22.19,
1353,58,nievre,26,2012,4040.0,11639.0,,8140.0,,22.26,
1354,58,nievre,26,2013,4070.0,11667.0,,8238.0,,22.3,
1355,58,nievre,26,2014,4105.0,11572.0,,8272.0,,22.3,
1356,58,nievre,26,2015,4001.0,11521.0,,7877.0,,22.3,
1357,59,nord,31,1993,46237.0,196784.0,,167146.0,,,
1358,59,nord,31,1994,48964.0,197363.0,,169332.0,,,
1359,59,nord,31,1995,51781.0,198202.0,,170977.0,,,
1360,59,nord,31,1996,53326.0,198695.0,,172589.0,,,
1361,59,nord,31,1997,55227.0,199391.0,,170341.0,,,
1362,59,nord,31,1998,57885.0,189597.0,,168352.0,,,
1363,59,nord,31,1999,59671.0,199826.0,,166188.0,,,
1364,59,nord,31,2000,61117.0,197955.0,,162204.0,,,
1365,59,nord,31,2001,61306.0,196818.0,7.279999986290932,158491.0,21.97999995946884,7.309999987483025,6.229999989271164
1366,59,nord,31,2002,61162.0,195655.0,7.279999986290932,155637.0,21.97999995946884,7.309999987483025,6.229999989271164
1367,59,nord,31,2003,60476.0,195521.0,7.79,151770.0,23.5,7.82,6.88
1368,59,nord,31,2004,60703.0,196140.0,7.79,148741.0,23.5,7.82,6.88
1369,59,nord,31,2005,61501.0,204387.0,8.099999994039536,148052.0,24.439999997615814,8.129999995231628,7.36999998986721
1370,59,nord,31,2006,60815.0,202960.0,8.53999999165535,143854.0,25.759999990463257,8.569999992847443,7.969999998807907
1371,59,nord,31,2007,61251.0,201859.0,9.0,144217.0,27.149999976158142,9.02999997138977,8.609999984502792
1372,59,nord,31,2008,64231.0,201096.0,9.489999999999782,149798.0,28.609999999999673,9.519999999999982,9.309999999999945
1373,59,nord,31,2009,63249.0,200846.0,10.67,150001.0,32.16,11.3,11.05
1374,59,nord,31,2010,61440.0,201244.0,10.67,148992.0,32.16,17.06,
1375,59,nord,31,2011,61428.0,201699.0,,152247.0,,17.06,
1376,59,nord,31,2012,60866.0,202607.0,,153615.0,,17.06,
1377,59,nord,31,2013,60441.0,203512.0,,156461.0,,17.06,
1378,59,nord,31,2014,59847.0,204958.0,,158773.0,,17.06,
1379,59,nord,31,2015,55295.0,205467.0,,163472.0,,17.06,
1380,60,oise,22,1993,7844.0,58198.0,,36556.0,,,
1381,60,oise,22,1994,8330.0,58359.0,,37127.0,,,
1382,60,oise,22,1995,8883.0,58614.0,,38135.0,,,
1383,60,oise,22,1996,9172.0,58766.0,,38817.0,,,
1384,60,oise,22,1997,9597.0,58917.0,,38723.0,,,
1385,60,oise,22,1998,9991.0,55678.0,,38684.0,,,
1386,60,oise,22,1999,10208.0,59728.0,,38039.0,,,
1387,60,oise,22,2000,10295.0,59689.0,,36987.0,,,
1388,60,oise,22,2001,10339.0,59923.0,7.129999995231628,36389.0,31.0,12.469999998807907,7
1389,60,oise,22,2002,10493.0,59822.0,7.129999995231628,35718.0,31.0,12.469999998807907,7
1390,60,oise,22,2003,10411.0,59899.0,7.13,34994.0,31.0,12.47,7
1391,60,oise,22,2004,10522.0,60362.0,7.13,34456.0,31.0,12.47,7
1392,60,oise,22,2005,10852.0,63784.0,7.699999988079071,34413.0,33.4799998998642,13.469999998807907,7.8399999886751175
1393,60,oise,22,2006,10791.0,63759.0,8.27999997138977,33444.0,35.989999890327454,14.479999989271164,8.719999998807907
1394,60,oise,22,2007,11130.0,63750.0,8.27999997138977,33428.0,35.989999890327454,14.479999989271164,8.719999998807907
1395,60,oise,22,2008,11968.0,63654.0,8.279999999999745,35482.0,35.98999999999978,14.479999999999563,8.7199999999998
1396,60,oise,22,2009,12269.0,63733.0,8.64,35167.0,37.54,15.1,9.28
1397,60,oise,22,2010,12345.0,64043.0,8.64,34834.0,37.54,21.54,
1398,60,oise,22,2011,12513.0,64458.0,,35403.0,,21.54,
1399,60,oise,22,2012,12615.0,64692.0,,36264.0,,21.54,
1400,60,oise,22,2013,12562.0,65009.0,,36920.0,,21.54,
1401,60,oise,22,2014,12752.0,65794.0,,37064.0,,21.54,
1402,60,oise,22,2015,12518.0,66187.0,,36769.0,,21.54,
1403,61,orne,25,1993,4731.0,19687.0,,13183.0,,,
1404,61,orne,25,1994,4852.0,19629.0,,13528.0,,,
1405,61,orne,25,1995,4778.0,19602.0,,14399.0,,,
1406,61,orne,25,1996,4836.0,19760.0,,14613.0,,,
1407,61,orne,25,1997,4786.0,19551.0,,14401.0,,,
1408,61,orne,25,1998,4796.0,18714.0,,14569.0,,,
1409,61,orne,25,1999,4585.0,19582.0,,14654.0,,,
1410,61,orne,25,2000,4777.0,19427.0,,14469.0,,,
1411,61,orne,25,2001,4814.0,19208.0,11.409999996423721,14116.0,23.75,19.52999997138977,6.959999993443489
1412,61,orne,25,2002,4775.0,18930.0,11.409999996423721,13944.0,23.75,19.52999997138977,6.959999993443489
1413,61,orne,25,2003,4658.0,18928.0,11.41,13447.0,23.75,19.53,6.96
1414,61,orne,25,2004,4594.0,19011.0,11.41,13201.0,23.75,19.53,6.96
1415,61,orne,25,2005,4555.0,19724.0,11.409999996423721,13136.0,23.75,19.52999997138977,6.959999993443489
1416,61,orne,25,2006,4475.0,19671.0,11.409999996423721,12965.0,23.75,19.52999997138977,6.959999993443489
1417,61,orne,25,2007,4485.0,19564.0,11.409999996423721,12842.0,23.75,19.52999997138977,6.959999993443489
1418,61,orne,25,2008,4857.0,19472.0,11.409999999999854,13258.0,23.75,19.529999999999745,6.959999999999809
1419,61,orne,25,2009,5002.0,19398.0,11.41,13259.0,23.75,19.53,7.38
1420,61,orne,25,2010,4796.0,19357.0,11.41,13176.0,23.75,27.07,
1421,61,orne,25,2011,4908.0,19302.0,,13391.0,,27.07,
1422,61,orne,25,2012,4960.0,19254.0,,13411.0,,27.07,
1423,61,orne,25,2013,4855.0,19123.0,,13418.0,,27.07,
1424,61,orne,25,2014,4832.0,18913.0,,13367.0,,27.07,
1425,61,orne,25,2015,4734.0,18550.0,,13145.0,,27.07,
1426,62,pas de calais,31,1993,27158.0,107992.0,,88070.0,,,
1427,62,pas de calais,31,1994,28373.0,107997.0,,89475.0,,,
1428,62,pas de calais,31,1995,29829.0,108573.0,,90005.0,,,
1429,62,pas de calais,31,1996,31014.0,109029.0,,91004.0,,,
1430,62,pas de calais,31,1997,31937.0,110853.0,,88901.0,,,
1431,62,pas de calais,31,1998,33655.0,107196.0,,88968.0,,,
1432,62,pas de calais,31,1999,34743.0,111697.0,,86859.0,,,
1433,62,pas de calais,31,2000,36223.0,110899.0,,85343.0,,,
1434,62,pas de calais,31,2001,36527.0,110338.0,6.809999987483025,83686.0,24.4899999499321,8.439999997615814,7.1099999994039536
1435,62,pas de calais,31,2002,36803.0,109492.0,7.139999985694885,81660.0,25.669999957084656,8.849999994039536,7.449999988079071
1436,62,pas de calais,31,2003,36145.0,109147.0,7.61,79209.0,27.35,9.43,7.94
1437,62,pas de calais,31,2004,36428.0,109328.0,7.83,77668.0,28.14,9.7,8.17
1438,62,pas de calais,31,2005,37121.0,114190.0,8.349999994039536,77057.0,29.9899999499321,10.339999973773956,8.709999978542328
1439,62,pas de calais,31,2006,36961.0,113449.0,9.28999999165535,74334.0,33.359999895095825,11.5,9.689999997615814
1440,62,pas de calais,31,2007,37676.0,112994.0,9.549999982118607,74539.0,34.30999994277954,11.8299999833107,9.969999998807907
1441,62,pas de calais,31,2008,40018.0,112963.0,9.75,77446.0,35.029999999998836,12.079999999999927,10.179999999999836
1442,62,pas de calais,31,2009,40374.0,113096.0,10.22,77528.0,36.71,12.66,10.8
1443,62,pas de calais,31,2010,39642.0,113410.0,10.53,76745.0,37.81,18.98,
1444,62,pas de calais,31,2011,40023.0,113891.0,,77310.0,,19.51,
1445,62,pas de calais,31,2012,40420.0,114413.0,,76660.0,,19.9,
1446,62,pas de calais,31,2013,40815.0,114982.0,,77647.0,,20.26,
1447,62,pas de calais,31,2014,40847.0,115677.0,,78326.0,,20.26,
1448,62,pas de calais,31,2015,31552.0,115919.0,,93242.0,,20.26,
1449,63,puy de dome,83,1993,9706.0,33952.0,,24873.0,,,
1450,63,puy de dome,83,1994,9718.0,34563.0,,25158.0,,,
1451,63,puy de dome,83,1995,10031.0,34559.0,,25527.0,,,
1452,63,puy de dome,83,1996,10068.0,34640.0,,25859.0,,,
1453,63,puy de dome,83,1997,10063.0,34695.0,,25552.0,,,
1454,63,puy de dome,83,1998,10218.0,32945.0,,25341.0,,,
1455,63,puy de dome,83,1999,10160.0,34990.0,,24385.0,,,
1456,63,puy de dome,83,2000,10349.0,34935.0,,24142.0,,,
1457,63,puy de dome,83,2001,10331.0,34974.0,6.959999993443489,23815.0,20.0,10.019999980926514,6.909999996423721
1458,63,puy de dome,83,2002,10170.0,35144.0,7.059999987483025,23601.0,20.299999952316284,10.169999986886978,7.009999990463257
1459,63,puy de dome,83,2003,10004.0,35488.0,7.47,22858.0,21.47,10.76,7.62
1460,63,puy de dome,83,2004,9833.0,36032.0,7.47,22513.0,21.47,10.76,7.62
1461,63,puy de dome,83,2005,10101.0,39188.0,7.689999997615814,22572.0,22.10999995470047,11.0799999833107,7.8499999940395355
1462,63,puy de dome,83,2006,9966.0,39333.0,7.829999998211861,21850.0,22.509999990463257,11.27999997138977,7.989999994635582
1463,63,puy de dome,83,2007,10089.0,39445.0,7.829999998211861,21951.0,22.509999990463257,11.27999997138977,7.989999994635582
1464,63,puy de dome,83,2008,10862.0,39681.0,7.939999999999827,23105.0,22.829999999999927,11.4399999999996,8.099999999999909
1465,63,puy de dome,83,2009,10709.0,39748.0,8.33,23407.0,23.95,12.26,8.7
1466,63,puy de dome,83,2010,10203.0,40081.0,8.33,23547.0,23.95,18.79,
1467,63,puy de dome,83,2011,10049.0,40347.0,,24630.0,,18.79,
1468,63,puy de dome,83,2012,9931.0,40921.0,,25071.0,,20.48,
1469,63,puy de dome,83,2013,9935.0,41438.0,,25776.0,,20.48,
1470,63,puy de dome,83,2014,9883.0,41965.0,,26000.0,,20.48,
1471,63,puy de dome,83,2015,9821.0,42318.0,,25738.0,,20.48,
1472,65,hautes pyrenees,73,1993,3700.0,11587.0,,9660.0,,,
1473,65,hautes pyrenees,73,1994,3878.0,11635.0,,10077.0,,,
1474,65,hautes pyrenees,73,1995,3923.0,11807.0,,10190.0,,,
1475,65,hautes pyrenees,73,1996,3938.0,11832.0,,10395.0,,,
1476,65,hautes pyrenees,73,1997,4050.0,11919.0,,10376.0,,,
1477,65,hautes pyrenees,73,1998,4010.0,11410.0,,10358.0,,,
1478,65,hautes pyrenees,73,1999,4059.0,12245.0,,10232.0,,,
1479,65,hautes pyrenees,73,2000,4080.0,12228.0,,9877.0,,,
1480,65,hautes pyrenees,73,2001,4046.0,12302.0,7.379999995231628,9741.0,39.9099999666214,12.699999988079071,12.259999990463257
1481,65,hautes pyrenees,73,2002,4062.0,12349.0,7.379999995231628,9496.0,39.9099999666214,12.719999998807907,12.259999990463257
1482,65,hautes pyrenees,73,2003,4057.0,12417.0,7.89,9210.0,42.67,13.6,13.11
1483,65,hautes pyrenees,73,2004,4044.0,12633.0,7.97,8853.0,43.09,13.73,13.24
1484,65,hautes pyrenees,73,2005,4119.0,13664.0,8.669999986886978,8588.0,46.87999999523163,14.939999997615814,14.399999976158142
1485,65,hautes pyrenees,73,2006,4072.0,13798.0,8.929999977350235,8284.0,48.28999996185303,15.389999985694885,14.8299999833107
1486,65,hautes pyrenees,73,2007,4155.0,13856.0,9.099999994039536,8324.0,49.199999928474426,15.679999977350235,15.109999984502792
1487,65,hautes pyrenees,73,2008,4442.0,13841.0,9.329999999999927,8702.0,50.42999999999847,16.06999999999971,15.489999999999782
1488,65,hautes pyrenees,73,2009,4572.0,13847.0,9.61,8681.0,51.94,16.55,15.95
1489,65,hautes pyrenees,73,2010,4374.0,13762.0,9.85,8587.0,53.24,23.62,
1490,65,hautes pyrenees,73,2011,4265.0,13608.0,,8698.0,,24.09,
1491,65,hautes pyrenees,73,2012,4214.0,13696.0,,8831.0,,24.69,
1492,65,hautes pyrenees,73,2013,4280.0,13778.0,,8984.0,,24.69,
1493,65,hautes pyrenees,73,2014,4317.0,13818.0,,8943.0,,24.69,
1494,65,hautes pyrenees,73,2015,4353.0,13812.0,,8634.0,,24.69,
1495,66,pyrenees orientales,91,1993,10829.0,20222.0,,15673.0,,,
1496,66,pyrenees orientales,91,1994,11135.0,20672.0,,15993.0,,,
1497,66,pyrenees orientales,91,1995,11527.0,21006.0,,15963.0,,,
1498,66,pyrenees orientales,91,1996,11815.0,21360.0,,16390.0,,,
1499,66,pyrenees orientales,91,1997,12103.0,21599.0,,16468.0,,,
1500,66,pyrenees orientales,91,1998,12655.0,21127.0,,16601.0,,,
1501,66,pyrenees orientales,91,1999,13030.0,22763.0,,16421.0,,,
1502,66,pyrenees orientales,91,2000,13364.0,23180.0,,16206.0,,,
1503,66,pyrenees orientales,91,2001,13479.0,23728.0,6.8599999994039536,16030.0,20.869999945163727,9.23999997973442,11.009999990463257
1504,66,pyrenees orientales,91,2002,13559.0,24311.0,7.0,15805.0,21.289999961853027,9.419999986886978,11.229999989271164
1505,66,pyrenees orientales,91,2003,13653.0,24879.0,7.36,15209.0,22.4,9.91,12.06
1506,66,pyrenees orientales,91,2004,13772.0,25178.0,7.36,14549.0,22.4,9.91,12.06
1507,66,pyrenees orientales,91,2005,14043.0,26870.0,8.23999997973442,14350.0,25.089999973773956,11.099999994039536,13.509999990463257
1508,66,pyrenees orientales,91,2006,13986.0,27117.0,8.389999985694885,13681.0,25.539999961853027,11.299999982118607,13.75
1509,66,pyrenees orientales,91,2007,14271.0,27493.0,8.52999997138977,13685.0,25.969999969005585,11.48999997973442,13.979999989271164
1510,66,pyrenees orientales,91,2008,15187.0,27760.0,8.529999999999745,14222.0,25.969999999999345,11.489999999999782,13.979999999999563
1511,66,pyrenees orientales,91,2009,15505.0,27958.0,9.21,14106.0,28.05,12.41,15.1
1512,66,pyrenees orientales,91,2010,15552.0,28266.0,9.21,14225.0,28.05,19.13,
1513,66,pyrenees orientales,91,2011,15518.0,28564.0,,14795.0,,19.13,
1514,66,pyrenees orientales,91,2012,15590.0,28786.0,,15104.0,,19.32,
1515,66,pyrenees orientales,91,2013,15837.0,29222.0,,15629.0,,19.51,
1516,66,pyrenees orientales,91,2014,15912.0,29492.0,,16251.0,,19.51,
1517,66,pyrenees orientales,91,2015,15899.0,29738.0,,16630.0,,19.51,
1518,67,bas rhin,42,1993,15724.0,60052.0,,32235.0,,,
1519,67,bas rhin,42,1994,15570.0,60844.0,,33579.0,,,
1520,67,bas rhin,42,1995,15135.0,61829.0,,34662.0,,,
1521,67,bas rhin,42,1996,14990.0,62732.0,,35108.0,,,
1522,67,bas rhin,42,1997,14930.0,63331.0,,35203.0,,,
1523,67,bas rhin,42,1998,15461.0,59544.0,,36104.0,,,
1524,67,bas rhin,42,1999,16465.0,65532.0,,36140.0,,,
1525,67,bas rhin,42,2000,16739.0,66161.0,,35614.0,,,
1526,67,bas rhin,42,2001,16879.0,66776.0,5.969999998807907,35287.0,22.72999995946884,5.429999992251396,5.6099999994039536
1527,67,bas rhin,42,2002,17230.0,67552.0,6.329999998211861,35185.0,24.089999973773956,5.759999990463257,5.949999988079071
1528,67,bas rhin,42,2003,17187.0,68169.0,6.71,35011.0,25.54,6.11,6.31
1529,67,bas rhin,42,2004,18040.0,69374.0,6.97,35085.0,26.54,6.35,6.56
1530,67,bas rhin,42,2005,18603.0,74581.0,7.25,35181.0,27.599999964237213,6.5999999940395355,6.819999992847443
1531,67,bas rhin,42,2006,18447.0,74901.0,7.829999998211861,34557.0,29.80999994277954,7.129999995231628,7.36999998986721
1532,67,bas rhin,42,2007,19061.0,74846.0,8.099999994039536,34932.0,30.849999964237213,7.379999995231628,7.629999995231628
1533,67,bas rhin,42,2008,20677.0,74809.0,8.329999999999927,36679.0,31.709999999999127,7.589999999999918,7.839999999999918
1534,67,bas rhin,42,2009,20714.0,74958.0,8.56,36940.0,32.6,7.8,8.06
1535,67,bas rhin,42,2010,20472.0,74914.0,8.77,37294.0,33.42,11.27,
1536,67,bas rhin,42,2011,20590.0,74885.0,,38612.0,,11.27,
1537,67,bas rhin,42,2012,20380.0,75069.0,,40022.0,,11.27,
1538,67,bas rhin,42,2013,20319.0,75581.0,,41297.0,,11.6,
1539,67,bas rhin,42,2014,20113.0,76007.0,,42232.0,,11.6,
1540,67,bas rhin,42,2015,19651.0,76043.0,,42352.0,,13.18,
1541,68,haut rhin,42,1993,11166.0,39666.0,,20734.0,,,
1542,68,haut rhin,42,1994,11176.0,40057.0,,22095.0,,,
1543,68,haut rhin,42,1995,11651.0,40808.0,,22959.0,,,
1544,68,haut rhin,42,1996,11878.0,42130.0,,23391.0,,,
1545,68,haut rhin,42,1997,11965.0,42292.0,,23723.0,,,
1546,68,haut rhin,42,1998,12329.0,39977.0,,24299.0,,,
1547,68,haut rhin,42,1999,12617.0,42615.0,,24337.0,,,
1548,68,haut rhin,42,2000,12818.0,46241.0,,23632.0,,,
1549,68,haut rhin,42,2001,12814.0,46377.0,5.139999985694885,23273.0,26.55999994277954,5.5899999886751175,6.28999999165535
1550,68,haut rhin,42,2002,12376.0,46279.0,5.449999988079071,22821.0,28.149999976158142,5.929999992251396,6.669999986886978
1551,68,haut rhin,42,2003,12470.0,46640.0,5.78,22678.0,29.84,6.29,7.07
1552,68,haut rhin,42,2004,12738.0,47208.0,5.95,22495.0,30.74,6.48,7.28
1553,68,haut rhin,42,2005,13413.0,49860.0,6.11999998986721,22828.0,31.60999995470047,6.669999986886978,7.489999994635582
1554,68,haut rhin,42,2006,13489.0,49938.0,6.669999986886978,22380.0,34.43999993801117,7.269999995827675,8.159999996423721
1555,68,haut rhin,42,2007,14067.0,49851.0,6.959999993443489,23114.0,35.92999994754791,7.5899999886751175,8.519999980926514
1556,68,haut rhin,42,2008,15385.0,49804.0,7.1599999999998545,24522.0,36.94999999999891,7.809999999999945,8.769999999999982
1557,68,haut rhin,42,2009,15431.0,49671.0,7.36,24831.0,37.98,8.02,9.01
1558,68,haut rhin,42,2010,15092.0,49694.0,7.49,25196.0,38.66,11.41,
1559,68,haut rhin,42,2011,14899.0,49701.0,,25997.0,,11.41,
1560,68,haut rhin,42,2012,14663.0,49642.0,,26839.0,,12.35,
1561,68,haut rhin,42,2013,14474.0,50005.0,,27695.0,,12.35,
1562,68,haut rhin,42,2014,14362.0,50183.0,,28188.0,,12.35,
1563,68,haut rhin,42,2015,13932.0,49912.0,,28333.0,,12.47,
1564,69,rhone,82,1993,26036.0,106529.0,,72478.0,,,
1565,69,rhone,82,1994,26092.0,107688.0,,78933.0,,,
1566,69,rhone,82,1995,26116.0,108701.0,,82487.0,,,
1567,69,rhone,82,1996,25634.0,110004.0,,85242.0,,,
1568,69,rhone,82,1997,24999.0,110726.0,,85813.0,,,
1569,69,rhone,82,1998,25178.0,102522.0,,87848.0,,,
1570,69,rhone,82,1999,25109.0,112822.0,,88233.0,,,
1571,69,rhone,82,2000,25034.0,113789.0,,88510.0,,,
1572,69,rhone,82,2001,24775.0,115045.0,4.709999993443489,88521.0,8.109999984502792,4.509999990463257,5.189999997615814
1573,69,rhone,82,2002,24236.0,115953.0,5.279999986290932,88144.0,9.0799999833107,5.049999997019768,6.11999998986721
1574,69,rhone,82,2003,23755.0,117205.0,5.58,86859.0,9.6,5.33,6.63
1575,69,rhone,82,2004,24027.0,119616.0,5.73,86363.0,9.85,5.47,6.8
1576,69,rhone,82,2005,24335.0,126375.0,6.069999992847443,86268.0,10.439999997615814,5.799999997019768,7.209999993443489
1577,69,rhone,82,2006,24037.0,127441.0,6.36999998986721,84464.0,10.959999978542328,6.0899999886751175,7.569999992847443
1578,69,rhone,82,2007,23600.0,128366.0,6.36999998986721,84336.0,10.959999978542328,6.0899999886751175,7.569999992847443
1579,69,rhone,82,2008,25194.0,129428.0,6.369999999999891,89156.0,10.959999999999582,6.089999999999918,7.569999999999936
1580,69,rhone,82,2009,25091.0,131059.0,6.37,90029.0,10.96,6.09,7.57
1581,69,rhone,82,2010,24550.0,132795.0,6.37,90990.0,10.96,9.47,
1582,69,rhone,82,2011,24648.0,134318.0,,93713.0,,9.47,
1583,69,rhone,82,2012,24699.0,136257.0,,95852.0,,9.47,
1584,69,rhone,82,2013,25084.0,138882.0,,97966.0,,11.03,
1585,69,rhone,82,2014,25664.0,141553.0,,99997.0,,11.03,
1586,69,rhone,82,2015,25550.0,143507.0,,101022.0,,11.03,
1587,70,haute saone,43,1993,3414.0,15012.0,,10833.0,,,
1588,70,haute saone,43,1994,3539.0,14940.0,,10938.0,,,
1589,70,haute saone,43,1995,3802.0,15013.0,,10794.0,,,
1590,70,haute saone,43,1996,3978.0,15033.0,,10841.0,,,
1591,70,haute saone,43,1997,4113.0,15050.0,,10640.0,,,
1592,70,haute saone,43,1998,4386.0,14590.0,,10556.0,,,
1593,70,haute saone,43,1999,4459.0,15302.0,,10164.0,,,
1594,70,haute saone,43,2000,4608.0,15227.0,,9747.0,,,
1595,70,haute saone,43,2001,4692.0,15205.0,6.439999997615814,9252.0,38.45999991893768,14.699999988079071,7.939999997615814
1596,70,haute saone,43,2002,4699.0,15282.0,6.829999998211861,8846.0,40.769999980926514,15.5799999833107,8.419999986886978
1597,70,haute saone,43,2003,4705.0,15357.0,6.83,8442.0,40.77,15.58,8.42
1598,70,haute saone,43,2004,4722.0,15607.0,6.83,8113.0,40.77,15.58,8.42
1599,70,haute saone,43,2005,4888.0,16965.0,7.239999994635582,7892.0,43.21999990940094,16.509999990463257,8.929999977350235
1600,70,haute saone,43,2006,4952.0,17115.0,7.389999985694885,7697.0,44.08999991416931,16.839999973773956,9.109999984502792
1601,70,haute saone,43,2007,5077.0,17034.0,7.389999985694885,7734.0,44.08999991416931,16.839999973773956,9.109999984502792
1602,70,haute saone,43,2008,5475.0,17054.0,7.389999999999873,8058.0,44.08999999999833,16.839999999999236,9.109999999999673
1603,70,haute saone,43,2009,5550.0,17174.0,7.51,8062.0,44.8,17.11,9.26
1604,70,haute saone,43,2010,5396.0,17231.0,7.59,7871.0,45.26,23.02,
1605,70,haute saone,43,2011,5395.0,17172.0,,8000.0,,23.25,
1606,70,haute saone,43,2012,5334.0,17046.0,,7982.0,,23.62,
1607,70,haute saone,43,2013,5264.0,16966.0,,7904.0,,24.0,
1608,70,haute saone,43,2014,5276.0,16925.0,,7913.0,,24.0,
1609,70,haute saone,43,2015,5268.0,16741.0,,7725.0,,24.0,
1610,71,saone et loire,26,1993,7692.0,35357.0,,27748.0,,,
1611,71,saone et loire,26,1994,7904.0,35143.0,,28710.0,,,
1612,71,saone et loire,26,1995,8137.0,35360.0,,29234.0,,,
1613,71,saone et loire,26,1996,8273.0,35123.0,,29099.0,,,
1614,71,saone et loire,26,1997,8186.0,34860.0,,28395.0,,,
1615,71,saone et loire,26,1998,8435.0,33123.0,,28066.0,,,
1616,71,saone et loire,26,1999,8285.0,34709.0,,27353.0,,,
1617,71,saone et loire,26,2000,8364.0,34339.0,,26702.0,,,
1618,71,saone et loire,26,2001,8431.0,34270.0,5.629999995231628,25992.0,15.949999988079071,9.049999982118607,6.139999985694885
1619,71,saone et loire,26,2002,8271.0,34098.0,6.309999987483025,25842.0,17.85999995470047,10.139999985694885,6.879999995231628
